Week_Start,Week_End,Week_Number,Year,point_id,latitude,longitude,district,sampling_priority,region_type,Temperature_C,Temperature_Valid,ERA5_Days,temperature_source,study_area,dataset
2017-07-02,2017-07-09,27.0,2017,P087,21.146765031143822,79.47473643960802,Nagpur,normal,statewide,28.099667122250594,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P088,21.347803602138427,78.61442869606356,Nagpur,normal,statewide,27.01345060439337,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P089,21.165377318940912,78.70615240473293,Nagpur,normal,statewide,27.413306445167223,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P090,19.201968238592887,77.42470040309472,Nanded,normal,statewide,27.139834067935055,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P091,18.566038000956755,77.69963965584807,Nanded,normal,statewide,27.620651590256443,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P092,19.736596618496833,77.90946265591798,Nanded,normal,statewide,27.877010872250594,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P093,18.93564842817583,77.04115528508362,Nanded,normal,statewide,27.759276962280296,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P094,21.564917232430716,74.08292967791392,Nandurbar,normal,statewide,25.781226367042166,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P095,21.5662594218478,74.37266422796263,Nandurbar,normal,statewide,26.913248316446982,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P096,21.385179787168415,74.27697637845674,Nandurbar,normal,statewide,26.67149096897674,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P097,21.565421110849755,74.17950488852946,Nandurbar,normal,statewide,26.208321326119574,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P098,20.299553667393326,73.99482675929994,Nashik,normal,statewide,23.4695285433815,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P099,20.120253214034264,74.28296495117151,Nashik,normal,statewide,24.884800120762463,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P100,20.389903972938242,73.99424261706194,Nashik,normal,statewide,23.273192977905296,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P101,20.029015547379707,74.09216447619562,Nashik,normal,statewide,24.528110667637463,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P102,17.85749130266526,76.36802722645965,Osmanabad,normal,statewide,25.513218089512463,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P103,17.76644983645705,76.46164605307673,Osmanabad,normal,statewide,25.719389034452945,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P104,17.949094615606196,76.17989775301476,Osmanabad,normal,statewide,25.276459811982647,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P105,18.584360447185368,75.61558067829696,Osmanabad,normal,statewide,25.08057765052439,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P106,19.031389786894366,76.47235681380711,Parbhani,normal,statewide,27.65569158281602,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P107,19.120950831552832,76.56820519095093,Parbhani,normal,statewide,27.580345135643427,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P108,19.208625676465683,76.85432786914635,Parbhani,normal,statewide,27.82195134844102,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P109,19.212081479782103,76.47396209018636,Parbhani,normal,statewide,27.41505030677439,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P110,18.133442771357757,75.04679558432363,Pune,normal,statewide,26.25173185439337,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
2017-07-02,2017-07-09,27.0,2017,P111,18.584645829652782,74.47919215212944,Pune,normal,statewide,25.760974320911316,1,7,ERA5-Land Daily Aggregated,Maharashtra,ERA5-Land Temperature
