point_id,Year,Week_Number,Week_Start,Week_End,Rainfall_GSMaP,GSMaP_Image_Count
P124,2022,49,2022-12-03,2022-12-10,0.0,168
P124,2022,50,2022-12-10,2022-12-17,0.0,168
P124,2022,51,2022-12-17,2022-12-24,0.0,168
P124,2022,52,2022-12-24,2022-12-31,0.0,168
P124,2023,1,2023-01-01,2023-01-08,0.0,168
P124,2023,2,2023-01-08,2023-01-15,0.0,168
P124,2023,3,2023-01-15,2023-01-22,0.0,168
P124,2023,4,2023-01-22,2023-01-29,0.0,168
P124,2023,5,2023-01-29,2023-02-05,0.0,168
P124,2023,6,2023-02-05,2023-02-12,0.0,168
P124,2023,7,2023-02-12,2023-02-19,0.0,168
P124,2023,8,2023-02-19,2023-02-26,0.0,168
P124,2023,9,2023-02-26,2023-03-05,0.0,168
P124,2023,10,2023-03-05,2023-03-12,0.0,168
P124,2023,11,2023-03-12,2023-03-19,3.3484375923871994,168
P124,2023,12,2023-03-19,2023-03-26,0.0,168
P124,2023,13,2023-03-26,2023-04-02,0.0,168
P124,2023,14,2023-04-02,2023-04-09,5.307629749178886,168
P124,2023,15,2023-04-09,2023-04-16,4.690660767257214,168
P124,2023,16,2023-04-16,2023-04-23,2.590073049068451,168
P124,2023,17,2023-04-23,2023-04-30,7.46151676774025,168
P124,2023,18,2023-04-30,2023-05-07,0.7901116609573364,168
P124,2023,19,2023-05-07,2023-05-14,16.493954598903656,168
P124,2023,20,2023-05-14,2023-05-21,0.0,168
P124,2023,21,2023-05-21,2023-05-28,1.131390117108822,168
P124,2023,22,2023-05-28,2023-06-04,9.00453294813633,168
P124,2023,23,2023-06-04,2023-06-11,11.64588726311922,168
P124,2023,24,2023-06-11,2023-06-18,0.0,168
P124,2023,25,2023-06-18,2023-06-25,13.081767298281193,168
P124,2023,26,2023-06-25,2023-07-02,20.899088352918625,168
P124,2023,27,2023-07-02,2023-07-09,22.884706862270832,168
P124,2023,28,2023-07-09,2023-07-16,4.096272692084312,168
P124,2023,29,2023-07-16,2023-07-23,43.6356275677681,168
P124,2023,30,2023-07-23,2023-07-30,52.3444114997983,168
P124,2023,31,2023-07-30,2023-08-06,3.3864469304680824,168
P124,2023,32,2023-08-06,2023-08-13,0.0,168
P124,2023,33,2023-08-13,2023-08-20,1.125029243528843,168
P124,2023,34,2023-08-20,2023-08-27,0.1732868701219558,168
P124,2023,35,2023-08-27,2023-09-03,21.926179364323616,168
P124,2023,36,2023-09-03,2023-09-10,17.643338173627853,168
P124,2023,37,2023-09-10,2023-09-17,0.4712785482406616,168
P124,2023,38,2023-09-17,2023-09-24,34.552959717810154,168
P124,2023,39,2023-09-24,2023-10-01,63.96768742054701,168
P124,2023,40,2023-10-01,2023-10-08,23.503197014331818,168
P124,2023,41,2023-10-08,2023-10-15,0.0,168
P124,2023,42,2023-10-15,2023-10-22,0.0,168
P124,2023,43,2023-10-22,2023-10-29,0.0,168
P124,2023,44,2023-10-29,2023-11-05,0.0,168
P124,2023,45,2023-11-05,2023-11-12,19.27240827679634,168
P124,2023,46,2023-11-12,2023-11-19,0.0,168
P124,2023,47,2023-11-19,2023-11-26,11.49720112979412,168
P124,2023,48,2023-11-26,2023-12-03,17.137105338275433,168
P124,2023,49,2023-12-03,2023-12-10,0.0,168
P124,2023,50,2023-12-10,2023-12-17,0.0,168
P124,2023,51,2023-12-17,2023-12-24,0.0,168
P124,2023,52,2023-12-24,2023-12-31,0.0,168
P124,2024,1,2024-01-01,2024-01-08,0.0,168
P124,2024,2,2024-01-08,2024-01-15,0.3374445140361786,168
P124,2024,3,2024-01-15,2024-01-22,0.0,168
P124,2024,4,2024-01-22,2024-01-29,0.0,168
P124,2024,5,2024-01-29,2024-02-05,0.0,168
P124,2024,6,2024-02-05,2024-02-12,0.0,168
P124,2024,7,2024-02-12,2024-02-19,0.0,168
P124,2024,8,2024-02-19,2024-02-26,0.0,168
P124,2024,9,2024-02-26,2024-03-04,0.0,168
P124,2024,10,2024-03-04,2024-03-11,0.0,168
P124,2024,11,2024-03-11,2024-03-18,0.0,168
P124,2024,12,2024-03-18,2024-03-25,0.0,168
P124,2024,13,2024-03-25,2024-04-01,0.197457954287529,168
P124,2024,14,2024-04-01,2024-04-08,0.0,168
P124,2024,15,2024-04-08,2024-04-15,0.0,168
P124,2024,16,2024-04-15,2024-04-22,0.9662400782108308,168
P124,2024,17,2024-04-22,2024-04-29,5.7263612896204,168
P124,2024,18,2024-04-29,2024-05-06,0.0,168
P124,2024,19,2024-05-06,2024-05-13,6.815360799431801,168
P124,2024,20,2024-05-13,2024-05-20,16.652402065694332,168
P124,2024,21,2024-05-20,2024-05-27,27.229916863143444,168
P124,2024,22,2024-05-27,2024-06-03,0.0,168
P124,2024,23,2024-06-03,2024-06-10,110.24779280275106,168
P124,2024,24,2024-06-10,2024-06-17,35.34990083426237,168
P124,2024,25,2024-06-17,2024-06-24,16.1487013399601,168
P124,2024,26,2024-06-24,2024-07-01,3.425857007503509,168
P124,2024,27,2024-07-01,2024-07-08,25.84313353151083,168
P124,2024,28,2024-07-08,2024-07-15,39.08927494287491,168
P124,2024,29,2024-07-15,2024-07-22,32.81942282617092,168
P124,2024,30,2024-07-22,2024-07-29,92.21577088534832,168
P124,2024,31,2024-07-29,2024-08-05,31.301816508173943,168
P124,2024,32,2024-08-05,2024-08-12,8.113506101071835,168
P124,2024,33,2024-08-12,2024-08-19,51.68752406537533,168
P124,2024,34,2024-08-19,2024-08-26,65.52773078531027,168
P124,2024,35,2024-08-26,2024-09-02,24.63542335480452,168
P124,2024,36,2024-09-02,2024-09-09,5.44547863304615,168
P124,2024,37,2024-09-09,2024-09-16,0.4473049417138099,168
P124,2024,38,2024-09-16,2024-09-23,31.39372719824314,168
P124,2024,39,2024-09-23,2024-09-30,43.89029021561146,168
P124,2024,40,2024-09-30,2024-10-07,17.573728136718273,168
P124,2024,41,2024-10-07,2024-10-14,8.766711339354515,168
P124,2024,42,2024-10-14,2024-10-21,60.02129902690649,168
P124,2024,43,2024-10-21,2024-10-28,7.879323467612266,168
P124,2024,44,2024-10-28,2024-11-04,0.5136139616370201,168
P124,2024,45,2024-11-04,2024-11-11,0.0,168
P124,2024,46,2024-11-11,2024-11-18,4.963417425751686,168
P124,2024,47,2024-11-18,2024-11-25,0.0,168
P124,2024,48,2024-11-25,2024-12-02,0.0,168
P124,2024,49,2024-12-02,2024-12-09,0.4141632094979286,168
P124,2024,50,2024-12-09,2024-12-16,0.0,168
P124,2024,51,2024-12-16,2024-12-23,0.0,168
P124,2024,52,2024-12-23,2024-12-30,0.0,168
P124,2025,1,2025-01-01,2025-01-08,0.0,168
P124,2025,2,2025-01-08,2025-01-15,0.0,168
P124,2025,3,2025-01-15,2025-01-22,0.0,168
P124,2025,4,2025-01-22,2025-01-29,0.0,168
P124,2025,5,2025-01-29,2025-02-05,0.0,168
P124,2025,6,2025-02-05,2025-02-12,0.0,168
P124,2025,7,2025-02-12,2025-02-19,0.0,168
P124,2025,8,2025-02-19,2025-02-26,0.0,168
P124,2025,9,2025-02-26,2025-03-05,0.0,168
P124,2025,10,2025-03-05,2025-03-12,0.0,168
P124,2025,11,2025-03-12,2025-03-19,0.0,168
P124,2025,12,2025-03-19,2025-03-26,4.524794988334179,168
P124,2025,13,2025-03-26,2025-04-02,5.7850546687841415,168
P124,2025,14,2025-04-02,2025-04-09,0.0,168
P124,2025,15,2025-04-09,2025-04-16,0.0,168
P124,2025,16,2025-04-16,2025-04-23,2.602823346853256,168
P124,2025,17,2025-04-23,2025-04-30,2.509201131761074,168
P124,2025,18,2025-04-30,2025-05-07,0.0,168
P124,2025,19,2025-05-07,2025-05-14,24.77820299565792,168
P124,2025,20,2025-05-14,2025-05-21,46.63684686273336,168
P124,2025,21,2025-05-21,2025-05-28,186.18424154073,168
P124,2025,22,2025-05-28,2025-06-04,7.344436064362526,168
P124,2025,23,2025-06-04,2025-06-11,26.50414085388184,168
P124,2025,24,2025-06-11,2025-06-18,54.09521782398224,168
P124,2025,25,2025-06-18,2025-06-25,25.67659793794155,168
P124,2025,26,2025-06-25,2025-07-02,13.943404465913773,168
P124,2025,27,2025-07-02,2025-07-09,15.262536473572254,168
P124,2025,28,2025-07-09,2025-07-16,11.258763685822489,168
P124,2025,29,2025-07-16,2025-07-23,14.225600771605968,168
P124,2025,30,2025-07-23,2025-07-30,21.443595826625824,168
P124,2025,31,2025-07-30,2025-08-06,15.840467222034931,168
P124,2025,32,2025-08-06,2025-08-13,32.106108479201794,168
P124,2025,33,2025-08-13,2025-08-20,46.97257314622402,168
P124,2025,34,2025-08-20,2025-08-27,7.77026703953743,168
P124,2025,35,2025-08-27,2025-09-03,16.548373632133007,168
P124,2025,36,2025-09-03,2025-09-10,0.7962086796760559,168
P124,2025,37,2025-09-10,2025-09-17,39.30606310814619,168
P124,2025,38,2025-09-17,2025-09-24,20.72666174173355,168
P124,2025,39,2025-09-24,2025-10-01,64.33086194843054,168
P124,2025,40,2025-10-01,2025-10-08,4.58291631937027,168
P124,2025,41,2025-10-08,2025-10-15,12.622179746627808,168
P124,2025,42,2025-10-15,2025-10-22,3.592049092054367,168
P124,2025,43,2025-10-22,2025-10-29,27.885703809559345,168
P124,2025,44,2025-10-29,2025-11-05,10.688229367136955,168
P124,2025,45,2025-11-05,2025-11-12,0.0,168
P124,2025,46,2025-11-12,2025-11-19,0.0,168
P124,2025,47,2025-11-19,2025-11-26,0.0,168
P124,2025,48,2025-11-26,2025-12-03,0.0,168
P124,2025,49,2025-12-03,2025-12-10,0.0,168
P124,2025,50,2025-12-10,2025-12-17,0.0,168
P124,2025,51,2025-12-17,2025-12-24,0.0,168
P124,2025,52,2025-12-24,2025-12-31,0.0,168
P125,2017,1,2017-01-01,2017-01-08,0.0,168
P125,2017,2,2017-01-08,2017-01-15,0.0,168
P125,2017,3,2017-01-15,2017-01-22,0.0,168
P125,2017,4,2017-01-22,2017-01-29,0.0,168
P125,2017,5,2017-01-29,2017-02-05,0.0,168
P125,2017,6,2017-02-05,2017-02-12,0.0,168
P125,2017,7,2017-02-12,2017-02-19,0.0,168
P125,2017,8,2017-02-19,2017-02-26,0.0,168
P125,2017,9,2017-02-26,2017-03-05,0.0,168
P125,2017,10,2017-03-05,2017-03-12,0.0,168
P125,2017,11,2017-03-12,2017-03-19,0.0,168
P125,2017,12,2017-03-19,2017-03-26,0.0,168
P125,2017,13,2017-03-26,2017-04-02,1.7022709846496582,168
P125,2017,14,2017-04-02,2017-04-09,0.0,168
P125,2017,15,2017-04-09,2017-04-16,0.0,168
P125,2017,16,2017-04-16,2017-04-23,0.0,168
P125,2017,17,2017-04-23,2017-04-30,0.0,168
P125,2017,18,2017-04-30,2017-05-07,3.609684459865093,168
P125,2017,19,2017-05-07,2017-05-14,12.370270624756811,168
P125,2017,20,2017-05-14,2017-05-21,0.0,168
P125,2017,21,2017-05-21,2017-05-28,0.0,168
P125,2017,22,2017-05-28,2017-06-04,9.26966267824173,168
P125,2017,23,2017-06-04,2017-06-11,9.177292957901956,168
P125,2017,24,2017-06-11,2017-06-18,38.73162465542555,168
P125,2017,25,2017-06-18,2017-06-25,8.846084460616112,168
P125,2017,26,2017-06-25,2017-07-02,58.271077536046505,168
P125,2017,27,2017-07-02,2017-07-09,15.693604066967964,168
P125,2017,28,2017-07-09,2017-07-16,22.11481723934412,168
P125,2017,29,2017-07-16,2017-07-23,92.09720994532108,168
P125,2017,30,2017-07-23,2017-07-30,28.926208704710007,168
P125,2017,31,2017-07-30,2017-08-06,8.255985289812088,168
P125,2017,32,2017-08-06,2017-08-13,3.435925655066967,168
P125,2017,33,2017-08-13,2017-08-20,10.073874585330486,168
P125,2017,34,2017-08-20,2017-08-27,37.46330527216196,168
P125,2017,35,2017-08-27,2017-09-03,48.10030507296324,168
P125,2017,36,2017-09-03,2017-09-10,36.180251091718674,168
P125,2017,37,2017-09-10,2017-09-17,69.95512062311172,168
P125,2017,38,2017-09-17,2017-09-24,53.56404813379049,168
P125,2017,39,2017-09-24,2017-10-01,39.08568605035544,168
P125,2017,40,2017-10-01,2017-10-08,36.414398945868015,168
P125,2017,41,2017-10-08,2017-10-15,50.51549722254276,168
P125,2017,42,2017-10-15,2017-10-22,14.129449039697649,168
P125,2017,43,2017-10-22,2017-10-29,6.200359001755714,168
P125,2017,44,2017-10-29,2017-11-05,0.0,168
P125,2017,45,2017-11-05,2017-11-12,0.0,168
P125,2017,46,2017-11-12,2017-11-19,0.0,168
P125,2017,47,2017-11-19,2017-11-26,1.8369060978293417,168
P125,2017,48,2017-11-26,2017-12-03,0.0,168
P125,2017,49,2017-12-03,2017-12-10,0.3146869540214538,168
P125,2017,50,2017-12-10,2017-12-17,0.0,168
P125,2017,51,2017-12-17,2017-12-24,0.0,168
P125,2017,52,2017-12-24,2017-12-31,0.0,168
P125,2018,1,2018-01-01,2018-01-08,0.0,168
P125,2018,2,2018-01-08,2018-01-15,0.0,168
P125,2018,3,2018-01-15,2018-01-22,0.0,168
P125,2018,4,2018-01-22,2018-01-29,0.104694090783596,168
P125,2018,5,2018-01-29,2018-02-05,0.0,168
P125,2018,6,2018-02-05,2018-02-12,0.0,168
P125,2018,7,2018-02-12,2018-02-19,0.0,168
P125,2018,8,2018-02-19,2018-02-26,0.0,168
P125,2018,9,2018-02-26,2018-03-05,0.0,168
P125,2018,10,2018-03-05,2018-03-12,0.0,168
P125,2018,11,2018-03-12,2018-03-19,0.6918493136763573,168
P125,2018,12,2018-03-19,2018-03-26,0.0,168
P125,2018,13,2018-03-26,2018-04-02,0.0,168
P125,2018,14,2018-04-02,2018-04-09,0.0,168
P125,2018,15,2018-04-09,2018-04-16,0.0,168
P125,2018,16,2018-04-16,2018-04-23,1.80787193775177,168
P125,2018,17,2018-04-23,2018-04-30,0.0,168
P125,2018,18,2018-04-30,2018-05-07,0.2738517448306083,168
P125,2018,19,2018-05-07,2018-05-14,4.6106394082307816,168
P125,2018,20,2018-05-14,2018-05-21,5.953850276768208,168
P125,2018,21,2018-05-21,2018-05-28,12.55434773862362,168
P125,2018,22,2018-05-28,2018-06-04,12.367422215640543,168
P125,2018,23,2018-06-04,2018-06-11,20.02763207256794,168
P125,2018,24,2018-06-11,2018-06-18,6.980399027466774,168
P125,2018,25,2018-06-18,2018-06-25,25.02858877182007,168
P125,2018,26,2018-06-25,2018-07-02,27.03270959854126,168
P125,2018,27,2018-07-02,2018-07-09,49.90013990551233,168
P125,2018,28,2018-07-09,2018-07-16,59.25703437626362,168
P125,2018,29,2018-07-16,2018-07-23,76.87080069631338,168
P125,2018,30,2018-07-23,2018-07-30,5.55024228990078,168
P125,2018,31,2018-07-30,2018-08-06,9.579250641167164,168
P125,2018,32,2018-08-06,2018-08-13,22.058671727776527,168
P125,2018,33,2018-08-13,2018-08-20,35.98268233984709,168
P125,2018,34,2018-08-20,2018-08-27,35.4643594622612,168
P125,2018,35,2018-08-27,2018-09-03,17.39425016194582,168
P125,2018,36,2018-09-03,2018-09-10,3.3683375120162964,168
P125,2018,37,2018-09-10,2018-09-17,0.2864503115415573,168
P125,2018,38,2018-09-17,2018-09-24,4.187632292509079,168
P125,2018,39,2018-09-24,2018-10-01,26.487099573016167,168
P125,2018,40,2018-10-01,2018-10-08,16.30902573466301,168
P125,2018,41,2018-10-08,2018-10-15,0.0,168
P125,2018,42,2018-10-15,2018-10-22,6.013354413211346,168
P125,2018,43,2018-10-22,2018-10-29,0.5686258673667908,168
P125,2018,44,2018-10-29,2018-11-05,5.582444630563259,168
P125,2018,45,2018-11-05,2018-11-12,3.798840120434761,168
P125,2018,46,2018-11-12,2018-11-19,0.1778633594512939,168
P125,2018,47,2018-11-19,2018-11-26,4.863983355462551,168
P125,2018,48,2018-11-26,2018-12-03,0.0,168
P125,2018,49,2018-12-03,2018-12-10,0.0,168
P125,2018,50,2018-12-10,2018-12-17,0.0,168
P125,2018,51,2018-12-17,2018-12-24,0.0,168
P125,2018,52,2018-12-24,2018-12-31,0.0,168
P125,2019,1,2019-01-01,2019-01-08,0.0,168
P125,2019,2,2019-01-08,2019-01-15,0.0,168
P125,2019,3,2019-01-15,2019-01-22,0.0,168
P125,2019,4,2019-01-22,2019-01-29,0.0,168
P125,2019,5,2019-01-29,2019-02-05,0.0,168
P125,2019,6,2019-02-05,2019-02-12,0.0,168
P125,2019,7,2019-02-12,2019-02-19,0.0,168
P125,2019,8,2019-02-19,2019-02-26,0.0,168
P125,2019,9,2019-02-26,2019-03-05,0.0,168
P125,2019,10,2019-03-05,2019-03-12,0.0,168
P125,2019,11,2019-03-12,2019-03-19,0.0,168
P125,2019,12,2019-03-19,2019-03-26,0.0,168
P125,2019,13,2019-03-26,2019-04-02,0.0,168
P125,2019,14,2019-04-02,2019-04-09,0.1005559042096138,168
P125,2019,15,2019-04-09,2019-04-16,2.36010605096817,168
P125,2019,16,2019-04-16,2019-04-23,0.1078710108995437,168
P125,2019,17,2019-04-23,2019-04-30,0.0,168
P125,2019,18,2019-04-30,2019-05-07,0.0,168
P125,2019,19,2019-05-07,2019-05-14,0.0,168
P125,2019,20,2019-05-14,2019-05-21,0.0,168
P125,2019,21,2019-05-21,2019-05-28,0.0,168
P125,2019,22,2019-05-28,2019-06-04,0.0,168
P125,2019,23,2019-06-04,2019-06-11,17.685277327895164,168
P125,2019,24,2019-06-11,2019-06-18,14.751921258866789,168
P125,2019,25,2019-06-18,2019-06-25,16.888602003455162,168
P125,2019,26,2019-06-25,2019-07-02,66.54674214869738,168
P125,2019,27,2019-07-02,2019-07-09,84.7636209949851,168
P125,2019,28,2019-07-09,2019-07-16,37.13076036423445,168
P125,2019,29,2019-07-16,2019-07-23,33.23525704443455,168
P125,2019,30,2019-07-23,2019-07-30,76.58972522616386,168
P125,2019,31,2019-07-30,2019-08-06,198.3487789928913,168
P125,2019,32,2019-08-06,2019-08-13,93.19786581397057,168
P125,2019,33,2019-08-13,2019-08-20,4.807959601283073,168
P125,2019,34,2019-08-20,2019-08-27,3.180928342044353,168
P125,2019,35,2019-08-27,2019-09-03,14.232333615422249,168
P125,2019,36,2019-09-03,2019-09-10,63.74958282709122,168
P125,2019,37,2019-09-10,2019-09-17,10.994991913437843,168
P125,2019,38,2019-09-17,2019-09-24,26.1586152985692,168
P125,2019,39,2019-09-24,2019-10-01,60.023193798959255,168
P125,2019,40,2019-10-01,2019-10-08,33.47868974506855,168
P125,2019,41,2019-10-08,2019-10-15,26.281982071697712,168
P125,2019,42,2019-10-15,2019-10-22,115.69123497605324,168
P125,2019,43,2019-10-22,2019-10-29,23.791698656976223,168
P125,2019,44,2019-10-29,2019-11-05,9.8351476714015,168
P125,2019,45,2019-11-05,2019-11-12,3.164098992943764,168
P125,2019,46,2019-11-12,2019-11-19,0.0,168
P125,2019,47,2019-11-19,2019-11-26,0.0,168
P125,2019,48,2019-11-26,2019-12-03,0.0,168
P125,2019,49,2019-12-03,2019-12-10,0.0,168
P125,2019,50,2019-12-10,2019-12-17,0.0,168
P125,2019,51,2019-12-17,2019-12-24,0.0,168
P125,2019,52,2019-12-24,2019-12-31,0.0,168
P125,2020,1,2020-01-01,2020-01-08,0.0,168
P125,2020,2,2020-01-08,2020-01-15,0.0,168
P125,2020,3,2020-01-15,2020-01-22,0.0,168
P125,2020,4,2020-01-22,2020-01-29,0.0,168
P125,2020,5,2020-01-29,2020-02-05,0.0,168
P125,2020,6,2020-02-05,2020-02-12,0.0,168
P125,2020,7,2020-02-12,2020-02-19,0.0,168
P125,2020,8,2020-02-19,2020-02-26,0.0,168
P125,2020,9,2020-02-26,2020-03-04,0.6316997855901718,168
P125,2020,10,2020-03-04,2020-03-11,0.0,168
P125,2020,11,2020-03-11,2020-03-18,0.0,168
P125,2020,12,2020-03-18,2020-03-25,0.1774698942899704,168
P125,2020,13,2020-03-25,2020-04-01,6.02824641764164,168
P125,2020,14,2020-04-01,2020-04-08,5.305755943059921,168
P125,2020,15,2020-04-08,2020-04-15,1.051929049193859,168
P125,2020,16,2020-04-15,2020-04-22,3.7926805838942528,168
P125,2020,17,2020-04-22,2020-04-29,0.0,168
P125,2020,18,2020-04-29,2020-05-06,3.635372295975685,168
P125,2020,19,2020-05-06,2020-05-13,8.827167175710201,168
P125,2020,20,2020-05-13,2020-05-20,9.58369581401348,168
P125,2020,21,2020-05-20,2020-05-27,0.0,168
P125,2020,22,2020-05-27,2020-06-03,31.053509704768658,168
P125,2020,23,2020-06-03,2020-06-10,38.04901850968599,168
P125,2020,24,2020-06-10,2020-06-17,38.38656762987375,168
P125,2020,25,2020-06-17,2020-06-24,45.93592248857021,168
P125,2020,26,2020-06-24,2020-07-01,37.89302257448435,168
P125,2020,27,2020-07-01,2020-07-08,28.035334534943104,168
P125,2020,28,2020-07-08,2020-07-15,23.84739107638597,168
P125,2020,29,2020-07-15,2020-07-22,21.692593656480312,168
P125,2020,30,2020-07-22,2020-07-29,29.1278131082654,168
P125,2020,31,2020-07-29,2020-08-05,55.429882913827896,168
P125,2020,32,2020-08-05,2020-08-12,74.63556534796953,168
P125,2020,33,2020-08-12,2020-08-19,118.44462918490171,168
P125,2020,34,2020-08-19,2020-08-26,22.88914043456316,168
P125,2020,35,2020-08-26,2020-09-02,10.27202881127596,168
P125,2020,36,2020-09-02,2020-09-09,61.10591527074576,168
P125,2020,37,2020-09-09,2020-09-16,31.737242594361305,168
P125,2020,38,2020-09-16,2020-09-23,25.56305429339409,168
P125,2020,39,2020-09-23,2020-09-30,5.879211485385895,168
P125,2020,40,2020-09-30,2020-10-07,2.22479884326458,168
P125,2020,41,2020-10-07,2020-10-14,55.01966131478548,168
P125,2020,42,2020-10-14,2020-10-21,101.619503185153,168
P125,2020,43,2020-10-21,2020-10-28,26.05147825181484,168
P125,2020,44,2020-10-28,2020-11-04,0.2702781856060028,168
P125,2020,45,2020-11-04,2020-11-11,0.0,168
P125,2020,46,2020-11-11,2020-11-18,0.0,168
P125,2020,47,2020-11-18,2020-11-25,0.0,168
P125,2020,48,2020-11-25,2020-12-02,0.0,168
P125,2020,49,2020-12-02,2020-12-09,0.0,168
P125,2020,50,2020-12-09,2020-12-16,0.0,168
P125,2020,51,2020-12-16,2020-12-23,0.0,168
P125,2020,52,2020-12-23,2020-12-30,0.0,168
P125,2021,1,2021-01-01,2021-01-08,4.055917359888554,168
P125,2021,2,2021-01-08,2021-01-15,4.618859738111496,168
P125,2021,3,2021-01-15,2021-01-22,0.0,168
P125,2021,4,2021-01-22,2021-01-29,0.0,168
P125,2021,5,2021-01-29,2021-02-05,0.0,168
P125,2021,6,2021-02-05,2021-02-12,0.0,168
P125,2021,7,2021-02-12,2021-02-19,4.825292728841305,168
P125,2021,8,2021-02-19,2021-02-26,0.0,168
P125,2021,9,2021-02-26,2021-03-05,0.0,168
P125,2021,10,2021-03-05,2021-03-12,0.0,168
P125,2021,11,2021-03-12,2021-03-19,0.0,168
P125,2021,12,2021-03-19,2021-03-26,0.9490680992603302,168
P125,2021,13,2021-03-26,2021-04-02,0.0,168
P125,2021,14,2021-04-02,2021-04-09,0.0,168
P125,2021,15,2021-04-09,2021-04-16,15.147774130105972,168
P125,2021,16,2021-04-16,2021-04-23,0.0,168
P125,2021,17,2021-04-23,2021-04-30,8.144202664494514,168
P125,2021,18,2021-04-30,2021-05-07,31.68064054846764,168
P125,2021,19,2021-05-07,2021-05-14,4.443795710802078,168
P125,2021,20,2021-05-14,2021-05-21,59.03879787027836,168
P125,2021,21,2021-05-21,2021-05-28,7.931801363825798,168
P125,2021,22,2021-05-28,2021-06-04,30.80336237698793,168
P125,2021,23,2021-06-04,2021-06-11,22.65299618989229,168
P125,2021,24,2021-06-11,2021-06-18,84.34271766245365,168
P125,2021,25,2021-06-18,2021-06-25,41.75475328415632,168
P125,2021,26,2021-06-25,2021-07-02,8.335983417928219,168
P125,2021,27,2021-07-02,2021-07-09,14.321549542248247,168
P125,2021,28,2021-07-09,2021-07-16,33.026930674910545,168
P125,2021,29,2021-07-16,2021-07-23,125.36274537444116,168
P125,2021,30,2021-07-23,2021-07-30,116.78363274037838,168
P125,2021,31,2021-07-30,2021-08-06,24.36580500006676,168
P125,2021,32,2021-08-06,2021-08-13,0.7365171015262604,168
P125,2021,33,2021-08-13,2021-08-20,12.192394852638245,168
P125,2021,34,2021-08-20,2021-08-27,10.664119742810726,168
P125,2021,35,2021-08-27,2021-09-03,8.07001206278801,168
P125,2021,36,2021-09-03,2021-09-10,30.1552267447114,168
P125,2021,37,2021-09-10,2021-09-17,33.35397594422102,168
P125,2021,38,2021-09-17,2021-09-24,10.283199593424795,168
P125,2021,39,2021-09-24,2021-10-01,9.212130419909954,168
P125,2021,40,2021-10-01,2021-10-08,44.75774162262678,168
P125,2021,41,2021-10-08,2021-10-15,22.909000478684906,168
P125,2021,42,2021-10-15,2021-10-22,0.0,168
P125,2021,43,2021-10-22,2021-10-29,0.0,168
P125,2021,44,2021-10-29,2021-11-05,2.7432021722197533,168
P125,2021,45,2021-11-05,2021-11-12,0.2524211332201957,168
P125,2021,46,2021-11-12,2021-11-19,21.65871544182301,168
P125,2021,47,2021-11-19,2021-11-26,10.14498532563448,168
P125,2021,48,2021-11-26,2021-12-03,72.55218105018139,168
P125,2021,49,2021-12-03,2021-12-10,4.14499619603157,168
P125,2021,50,2021-12-10,2021-12-17,0.0,168
P125,2021,51,2021-12-17,2021-12-24,0.0,168
P125,2021,52,2021-12-24,2021-12-31,0.0,168
P125,2022,1,2022-01-01,2022-01-08,0.0,168
P125,2022,2,2022-01-08,2022-01-15,0.0,168
P125,2022,3,2022-01-15,2022-01-22,0.0,168
P125,2022,4,2022-01-22,2022-01-29,0.0,168
P125,2022,5,2022-01-29,2022-02-05,0.0,168
P125,2022,6,2022-02-05,2022-02-12,0.0,168
P125,2022,7,2022-02-12,2022-02-19,0.0,168
P125,2022,8,2022-02-19,2022-02-26,0.0,168
P125,2022,9,2022-02-26,2022-03-05,0.0,168
P125,2022,10,2022-03-05,2022-03-12,0.0,168
P125,2022,11,2022-03-12,2022-03-19,0.0,168
P125,2022,12,2022-03-19,2022-03-26,1.176275372505188,168
P125,2022,13,2022-03-26,2022-04-02,0.0,168
P125,2022,14,2022-04-02,2022-04-09,5.878924816846848,168
P125,2022,15,2022-04-09,2022-04-16,1.4261567071080208,168
P125,2022,16,2022-04-16,2022-04-23,7.587955303490162,168
P125,2022,17,2022-04-23,2022-04-30,6.571954362094402,168
P125,2022,18,2022-04-30,2022-05-07,0.0,168
P125,2022,19,2022-05-07,2022-05-14,0.0,168
P125,2022,20,2022-05-14,2022-05-21,30.310575425624847,168
P125,2022,21,2022-05-21,2022-05-28,0.0,168
P125,2022,22,2022-05-28,2022-06-04,12.555481664836408,168
P125,2022,23,2022-06-04,2022-06-11,13.189885556697844,168
P125,2022,24,2022-06-11,2022-06-18,0.6288514137268066,168
P125,2022,25,2022-06-18,2022-06-25,7.679393842816353,168
P125,2022,26,2022-06-25,2022-07-02,33.9363646954298,168
P125,2022,27,2022-07-02,2022-07-09,59.05164926499128,168
P125,2022,28,2022-07-09,2022-07-16,107.0254095569253,168
P125,2022,29,2022-07-16,2022-07-23,15.752063646912577,168
P125,2022,30,2022-07-23,2022-07-30,24.902978859841824,168
P125,2022,31,2022-07-30,2022-08-06,51.26005680114031,168
P125,2022,32,2022-08-06,2022-08-13,91.7130536288023,168
P125,2022,33,2022-08-13,2022-08-20,24.27295970916748,168
P125,2022,34,2022-08-20,2022-08-27,9.665342546999454,168
P125,2022,35,2022-08-27,2022-09-03,29.12464464455843,168
P125,2022,36,2022-09-03,2022-09-10,54.52985378354788,168
P125,2022,37,2022-09-10,2022-09-17,34.58246265351772,168
P125,2022,38,2022-09-17,2022-09-24,1.9554491192102432,168
P125,2022,39,2022-09-24,2022-10-01,16.033019736409187,168
